order_id,product_id,origin_warehouse,destination_city,order_date,ship_mode,carrier,weight_kg,distance_km,expected_delay_days
116738,P091,Lille,Bordeaux,2025-01-11,Standard,UPS,7.79,556,4
116739,P014,Strasbourg,Nice,2024-11-13,Express,Chronopost,9.69,543,3
116740,P048,Strasbourg,Paris,2024-11-24,Express,UPS,8.55,613,3
116741,P056,Strasbourg,Paris,2025-01-04,Express,DHL,12.11,908,4
116742,P012,Nantes,Toulouse,2025-05-08,Express,DHL,2.99,303,2
116743,P096,Lyon,Nice,2024-10-12,Express,GLS,3.98,966,3
116744,P092,Paris,Marseille,2025-01-20,Express,Colissimo,10.06,372,2
116745,P055,Lyon,Bordeaux,2024-07-15,Standard,UPS,3.41,879,4
116746,P028,Nantes,Lyon,2025-05-31,Standard,GLS,17.73,383,4
116747,P089,Rouen,Paris,2024-08-07,Standard,UPS,9.4,94,3
116748,P004,Lyon,Lyon,2024-07-20,Express,DHL,9.5,671,4
116749,P090,Lyon,Bordeaux,2024-10-15,Standard,UPS,18.63,458,5
116750,P036,Lyon,Marseille,2024-06-29,Standard,UPS,4.49,149,3
116751,P050,Rouen,Paris,2024-07-18,Express,Chronopost,15.57,904,4
116752,P003,Nantes,Toulouse,2024-11-22,Express,GLS,18.12,868,4
116753,P001,Paris,Bordeaux,2025-03-13,Express,UPS,11.63,68,2
116754,P017,Nantes,Lyon,2024-10-14,Express,Colissimo,2.52,389,2
116755,P071,Lille,Marseille,2025-01-22,Express,UPS,19.62,679,4
116756,P062,Strasbourg,Paris,2025-05-15,Standard,DHL,12.6,128,2
116757,P048,Paris,Bordeaux,2024-12-23,Standard,GLS,6.62,703,4
116758,P062,Rouen,Paris,2024-08-30,Standard,GLS,4.75,668,4
116759,P069,Lille,Bordeaux,2024-08-13,Standard,UPS,7.36,876,4
116760,P019,Lyon,Paris,2025-05-09,Standard,GLS,14.84,842,5
116761,P034,Lyon,Paris,2025-05-04,Express,Colissimo,8.32,183,1
116762,P099,Strasbourg,Marseille,2024-07-30,Standard,Chronopost,7.14,855,5
116763,P049,Nantes,Lyon,2025-04-25,Standard,UPS,2.72,80,1
116764,P080,Rouen,Marseille,2025-04-03,Standard,GLS,6.02,73,2
116765,P047,Rouen,Bordeaux,2024-12-24,Standard,DHL,2.53,732,3
116766,P091,Lyon,Toulouse,2024-08-13,Standard,DHL,18.55,227,4
116767,P050,Lyon,Lyon,2024-11-24,Standard,Chronopost,18.89,939,6
116768,P089,Strasbourg,Toulouse,2025-05-16,Express,GLS,1.69,75,1
116769,P026,Strasbourg,Paris,2025-02-11,Express,Colissimo,1.52,104,0
116770,P056,Strasbourg,Paris,2025-05-09,Express,Colissimo,19.21,311,3
116771,P078,Rouen,Toulouse,2025-03-29,Standard,GLS,2.71,767,4
116772,P014,Rouen,Toulouse,2025-06-05,Express,DHL,7.39,808,4
116773,P078,Nantes,Nice,2024-08-27,Express,UPS,15.18,923,5
116774,P025,Lyon,Lyon,2025-05-17,Standard,UPS,17.6,379,4
116775,P100,Rouen,Lyon,2025-04-05,Express,Chronopost,13.04,755,4
116776,P004,Lille,Nice,2025-04-23,Express,Colissimo,11.88,892,4
116777,P079,Lille,Nice,2025-04-24,Express,UPS,15.93,213,2
116778,P032,Lille,Bordeaux,2024-09-07,Standard,Colissimo,19.86,834,6
116779,P082,Paris,Bordeaux,2024-11-15,Express,DHL,0.68,931,3
116780,P078,Lille,Marseille,2025-02-16,Standard,DHL,13.68,521,5
116781,P065,Rouen,Marseille,2024-09-10,Standard,UPS,7.12,77,3
116782,P061,Paris,Paris,2025-02-08,Express,Chronopost,3.52,263,1
116783,P020,Strasbourg,Paris,2024-09-06,Express,Chronopost,10.78,921,4
116784,P074,Lyon,Paris,2024-11-12,Standard,DHL,1.12,871,4
116785,P010,Rouen,Marseille,2024-09-07,Express,Colissimo,2.09,946,3
116786,P088,Lille,Lyon,2025-01-11,Express,UPS,11.29,781,3
116787,P034,Strasbourg,Toulouse,2024-11-21,Express,Colissimo,6.75,528,2
116788,P061,Strasbourg,Bordeaux,2025-01-04,Standard,UPS,14.55,649,5
116789,P092,Lyon,Bordeaux,2025-06-01,Standard,Chronopost,5.96,345,2
116790,P027,Strasbourg,Marseille,2024-12-16,Express,UPS,18.25,986,6
116791,P040,Lille,Marseille,2024-12-03,Standard,Chronopost,1.79,430,2
116792,P065,Nantes,Toulouse,2024-12-26,Express,Colissimo,12.43,166,2
116793,P033,Paris,Marseille,2024-11-10,Express,Colissimo,13.73,441,3
116794,P068,Strasbourg,Bordeaux,2024-07-23,Standard,DHL,17.53,935,6
116795,P071,Lyon,Marseille,2025-06-04,Standard,Chronopost,18.88,55,3
116796,P009,Lille,Bordeaux,2024-09-16,Express,GLS,9.05,798,4
116797,P016,Nantes,Nice,2024-08-12,Express,UPS,0.78,511,2
116798,P005,Paris,Paris,2024-07-11,Standard,UPS,9.29,646,4
116799,P098,Lille,Nice,2024-08-27,Express,Colissimo,7.35,909,4
116800,P023,Rouen,Paris,2025-06-04,Standard,GLS,5.77,870,3
116801,P043,Nantes,Toulouse,2025-05-24,Express,Chronopost,11.25,328,3
116802,P089,Lyon,Nice,2024-06-27,Express,Chronopost,6.87,686,3
116803,P057,Lille,Marseille,2025-03-23,Express,Chronopost,4.09,394,2
116804,P051,Lyon,Paris,2024-11-06,Express,GLS,13.07,507,4
116805,P013,Rouen,Nice,2024-07-26,Express,UPS,11.86,456,2
116806,P024,Lyon,Bordeaux,2025-02-08,Standard,UPS,0.87,624,4
116807,P011,Nantes,Toulouse,2024-12-07,Express,Chronopost,9.43,566,4
116808,P052,Paris,Lyon,2025-04-11,Standard,Colissimo,5.83,678,3
116809,P017,Lille,Bordeaux,2024-07-11,Express,Chronopost,9.17,368,2
116810,P037,Strasbourg,Lyon,2025-04-24,Express,GLS,7.14,274,2
116811,P013,Paris,Paris,2025-06-17,Express,Colissimo,10.61,916,4
116812,P062,Lille,Bordeaux,2024-07-11,Express,DHL,7.83,790,2
116813,P091,Lyon,Bordeaux,2025-02-28,Express,UPS,4.95,874,4
116814,P084,Lyon,Lyon,2025-03-15,Standard,UPS,0.31,143,2
116815,P097,Nantes,Lyon,2024-12-14,Express,Chronopost,16.47,485,4
116816,P096,Lyon,Marseille,2025-04-02,Standard,Chronopost,15.19,772,5
116817,P008,Rouen,Marseille,2024-11-13,Express,Chronopost,13.4,772,4
116818,P056,Nantes,Lyon,2024-10-31,Express,Colissimo,2.75,959,4
116819,P093,Lille,Lyon,2025-05-12,Express,DHL,14.24,991,5
116820,P083,Lyon,Lyon,2024-10-03,Standard,DHL,13.56,808,5
116821,P070,Lille,Lyon,2025-02-09,Standard,GLS,10.85,288,3
116822,P044,Lyon,Toulouse,2024-09-02,Standard,Colissimo,5.65,402,3
116823,P060,Nantes,Bordeaux,2024-07-08,Express,Chronopost,13.49,227,2
116824,P041,Strasbourg,Nice,2024-07-16,Standard,Colissimo,18.37,374,5
116825,P021,Rouen,Toulouse,2024-12-29,Express,GLS,12.72,247,2
116826,P086,Lille,Bordeaux,2024-11-19,Express,DHL,1.56,356,2
116827,P042,Paris,Paris,2025-03-26,Express,Chronopost,3.13,460,2
116828,P074,Lyon,Paris,2025-05-15,Express,UPS,8.95,187,1
116829,P074,Nantes,Lyon,2025-03-08,Express,Colissimo,17.64,722,4
116830,P029,Lille,Nice,2025-05-22,Standard,Colissimo,3.81,430,4
116831,P080,Nantes,Marseille,2024-08-23,Standard,Colissimo,12.98,646,4
116832,P065,Lille,Lyon,2024-08-23,Standard,DHL,6.74,207,2
116833,P017,Rouen,Toulouse,2024-06-29,Express,Colissimo,2.22,577,1
116834,P030,Strasbourg,Toulouse,2024-09-14,Express,DHL,8.9,174,2
116835,P026,Lyon,Bordeaux,2024-08-09,Express,GLS,1.52,870,3
116836,P053,Lille,Bordeaux,2024-10-05,Express,Chronopost,10.95,326,3
116837,P019,Paris,Nice,2024-12-28,Express,Colissimo,19.68,700,3
116838,P053,Lyon,Toulouse,2024-12-06,Express,UPS,8.43,493,2
116839,P085,Lyon,Bordeaux,2025-03-27,Standard,Colissimo,9.39,808,3
116840,P017,Nantes,Toulouse,2025-05-20,Express,DHL,3.56,758,4
116841,P046,Lyon,Marseille,2024-09-16,Standard,Chronopost,13.69,862,5
116842,P085,Lille,Nice,2025-04-08,Standard,Chronopost,18.51,331,4
116843,P053,Rouen,Marseille,2025-03-11,Standard,DHL,10.07,729,5
116844,P064,Lille,Nice,2025-03-31,Express,Chronopost,12.65,877,5
116845,P045,Strasbourg,Nice,2025-03-13,Express,Chronopost,18.64,546,3
116846,P049,Lyon,Lyon,2024-07-01,Express,UPS,2.77,968,3
116847,P019,Paris,Paris,2025-02-06,Standard,UPS,17.58,186,4
116848,P071,Strasbourg,Marseille,2025-04-09,Standard,GLS,5.18,223,2
116849,P081,Paris,Toulouse,2024-10-18,Standard,UPS,3.89,334,3
116850,P065,Strasbourg,Lyon,2025-06-07,Express,UPS,16.1,229,2
116851,P037,Lille,Bordeaux,2024-12-21,Standard,Colissimo,12.41,793,5
116852,P070,Lille,Nice,2024-08-29,Standard,GLS,11.05,507,5
116853,P026,Lille,Nice,2025-01-24,Standard,DHL,9.29,453,4
116854,P002,Lille,Marseille,2024-12-10,Standard,DHL,8.96,892,5
116855,P059,Nantes,Bordeaux,2024-06-19,Express,Colissimo,1.86,316,1
116856,P096,Lille,Paris,2024-10-27,Standard,Colissimo,16.43,952,6
116857,P005,Nantes,Nice,2025-02-21,Express,GLS,2.3,578,3
116858,P037,Lyon,Lyon,2024-12-02,Standard,Colissimo,2.65,281,2
116859,P031,Lille,Nice,2024-12-07,Standard,UPS,8.43,636,5
116860,P076,Lille,Bordeaux,2024-11-12,Standard,Colissimo,19.0,512,4
116861,P099,Paris,Toulouse,2024-07-17,Standard,UPS,2.36,707,4
116862,P094,Lyon,Bordeaux,2024-07-06,Express,GLS,15.32,494,3
116863,P048,Lyon,Nice,2024-08-07,Express,DHL,11.5,141,1
116864,P006,Lille,Marseille,2024-07-23,Express,GLS,18.08,59,2
116865,P015,Lyon,Nice,2025-02-11,Express,Colissimo,6.34,401,2
116866,P015,Rouen,Lyon,2025-02-14,Standard,DHL,13.88,51,2
116867,P061,Strasbourg,Bordeaux,2025-04-15,Standard,GLS,14.04,322,3
116868,P016,Paris,Lyon,2024-07-15,Express,UPS,6.21,622,2
116869,P020,Lyon,Nice,2024-08-01,Standard,DHL,4.83,532,3
116870,P077,Rouen,Paris,2025-05-28,Express,DHL,14.13,464,4
116871,P044,Lille,Marseille,2024-08-08,Express,GLS,0.92,841,4
116872,P042,Paris,Bordeaux,2025-02-22,Standard,GLS,3.81,486,3
116873,P046,Strasbourg,Marseille,2025-04-25,Express,UPS,9.37,698,2
116874,P095,Paris,Lyon,2024-06-30,Express,UPS,0.9,381,1
116875,P034,Paris,Toulouse,2025-01-24,Standard,UPS,8.56,960,4
116876,P064,Rouen,Paris,2025-05-31,Express,Chronopost,5.34,215,1
116877,P029,Nantes,Paris,2024-10-17,Standard,Colissimo,1.05,431,3
116878,P003,Paris,Marseille,2024-09-12,Express,UPS,4.89,971,4
116879,P009,Rouen,Nice,2025-02-18,Express,UPS,10.31,612,2
116880,P075,Strasbourg,Bordeaux,2025-05-23,Standard,DHL,2.75,491,3
116881,P075,Nantes,Toulouse,2024-11-22,Express,UPS,10.38,603,3
116882,P025,Rouen,Marseille,2025-04-02,Standard,Colissimo,3.66,964,4
116883,P086,Rouen,Toulouse,2024-08-25,Standard,Chronopost,3.36,403,2
116884,P042,Rouen,Bordeaux,2024-07-13,Express,GLS,12.95,70,1
116885,P046,Paris,Paris,2025-05-08,Standard,GLS,2.65,109,2
116886,P073,Lille,Toulouse,2024-11-08,Standard,UPS,1.37,984,5
116887,P084,Strasbourg,Lyon,2025-03-04,Express,Chronopost,7.37,185,1
116888,P059,Paris,Bordeaux,2025-04-07,Standard,DHL,17.3,369,5
116889,P021,Strasbourg,Nice,2025-02-10,Express,UPS,0.91,754,3
116890,P074,Strasbourg,Bordeaux,2024-10-08,Express,UPS,16.07,547,4
116891,P022,Paris,Marseille,2025-05-18,Express,Chronopost,7.21,205,1
116892,P029,Paris,Marseille,2025-05-24,Standard,DHL,1.91,756,4
116893,P063,Paris,Lyon,2025-01-15,Standard,Colissimo,3.08,853,3
116894,P073,Nantes,Bordeaux,2024-07-11,Express,UPS,6.21,232,1
116895,P061,Nantes,Marseille,2024-08-12,Express,Colissimo,7.8,673,3
116896,P064,Rouen,Toulouse,2024-08-04,Standard,DHL,12.2,985,6
116897,P069,Lyon,Paris,2025-01-07,Express,GLS,14.59,965,5
116898,P040,Strasbourg,Bordeaux,2025-05-09,Standard,Colissimo,9.68,766,5
116899,P075,Lyon,Lyon,2024-12-04,Standard,GLS,9.36,229,3
116900,P001,Lille,Toulouse,2024-08-28,Express,DHL,13.78,958,5
116901,P065,Rouen,Bordeaux,2025-06-10,Express,GLS,2.56,198,0
116902,P062,Strasbourg,Paris,2025-02-28,Standard,GLS,15.85,641,5
116903,P054,Lille,Marseille,2024-12-05,Standard,UPS,0.14,66,1
116904,P060,Nantes,Lyon,2025-04-16,Express,UPS,3.67,857,5
116905,P046,Paris,Paris,2024-06-18,Express,GLS,8.24,446,1
116906,P005,Lille,Marseille,2024-07-20,Standard,DHL,9.49,853,5
116907,P022,Lille,Paris,2024-12-16,Standard,GLS,0.81,183,2
116908,P090,Nantes,Nice,2024-12-31,Express,UPS,10.13,376,2
116909,P053,Rouen,Bordeaux,2024-10-25,Standard,UPS,14.65,557,4
116910,P070,Paris,Marseille,2024-12-23,Express,Chronopost,2.82,285,2
116911,P032,Paris,Marseille,2024-11-12,Standard,DHL,4.46,89,2
116912,P011,Rouen,Toulouse,2024-12-04,Express,DHL,15.73,604,4
116913,P010,Strasbourg,Paris,2024-10-03,Standard,Chronopost,18.63,490,4
116914,P039,Nantes,Lyon,2025-04-18,Standard,UPS,4.07,878,3
116915,P098,Strasbourg,Marseille,2024-09-27,Standard,DHL,5.85,83,2
116916,P031,Nantes,Marseille,2024-09-07,Express,UPS,7.1,403,2
116917,P012,Lille,Paris,2024-10-14,Express,Colissimo,7.18,539,3
116918,P080,Lyon,Toulouse,2024-11-04,Express,DHL,8.72,198,1
116919,P038,Lyon,Bordeaux,2025-04-17,Standard,GLS,0.74,231,2
116920,P067,Nantes,Lyon,2025-04-13,Standard,Colissimo,15.47,691,5
116921,P066,Rouen,Marseille,2025-06-16,Standard,Chronopost,4.99,851,4
116922,P052,Strasbourg,Marseille,2024-07-03,Express,GLS,16.35,166,2
116923,P005,Rouen,Toulouse,2025-04-23,Standard,Colissimo,0.58,991,4
116924,P011,Lyon,Lyon,2025-02-01,Express,DHL,19.88,869,5
116925,P025,Strasbourg,Paris,2024-10-16,Express,DHL,8.97,277,2
116926,P035,Rouen,Marseille,2025-05-31,Express,Chronopost,11.35,713,3
116927,P035,Rouen,Paris,2024-11-07,Standard,GLS,1.02,536,3
116928,P022,Strasbourg,Toulouse,2024-11-21,Standard,DHL,7.82,504,4
116929,P037,Paris,Marseille,2024-07-09,Standard,DHL,2.55,845,4
116930,P086,Strasbourg,Bordeaux,2025-01-07,Express,Chronopost,15.19,383,3
116931,P055,Rouen,Marseille,2025-04-16,Express,UPS,19.95,146,3
116932,P075,Paris,Nice,2025-06-11,Express,Colissimo,4.8,707,3
116933,P096,Strasbourg,Nice,2025-02-16,Express,Chronopost,1.09,511,1
116934,P099,Paris,Bordeaux,2024-07-14,Standard,Chronopost,0.59,381,2
116935,P095,Strasbourg,Paris,2024-12-04,Express,UPS,7.02,412,3
116936,P072,Lyon,Paris,2024-07-28,Standard,Chronopost,12.42,479,4
116937,P064,Paris,Bordeaux,2025-05-11,Standard,DHL,13.46,722,5
116938,P020,Nantes,Paris,2024-11-30,Express,UPS,13.55,490,3
116939,P098,Lille,Lyon,2024-08-21,Standard,Chronopost,18.3,393,5
116940,P004,Paris,Nice,2025-01-15,Express,GLS,8.78,277,1
116941,P018,Nantes,Nice,2024-10-21,Express,GLS,8.22,313,1
116942,P051,Nantes,Marseille,2024-07-20,Standard,GLS,10.37,488,4
116943,P068,Rouen,Toulouse,2025-03-09,Express,GLS,19.78,624,4
116944,P020,Nantes,Lyon,2025-04-27,Express,UPS,13.3,295,3
116945,P009,Rouen,Lyon,2024-11-18,Express,Chronopost,14.11,104,2
116946,P080,Nantes,Nice,2025-04-11,Standard,DHL,7.64,747,5
116947,P026,Lyon,Toulouse,2025-03-05,Standard,Chronopost,19.45,319,4
116948,P025,Lyon,Paris,2024-06-19,Standard,UPS,17.16,377,4
116949,P068,Lyon,Paris,2024-10-04,Express,Colissimo,9.3,496,3
116950,P041,Lyon,Toulouse,2024-07-14,Express,Colissimo,18.14,268,3
116951,P059,Strasbourg,Nice,2025-03-29,Standard,Colissimo,8.0,285,2
116952,P045,Lyon,Lyon,2024-08-10,Express,GLS,9.73,321,2
116953,P041,Nantes,Marseille,2024-07-25,Standard,DHL,13.05,544,4
116954,P038,Paris,Nice,2025-01-11,Standard,Chronopost,12.44,468,4
116955,P019,Paris,Lyon,2025-06-01,Express,Chronopost,8.06,815,4
116956,P014,Paris,Marseille,2024-07-21,Express,UPS,10.06,695,3
116957,P021,Lyon,Marseille,2024-06-29,Express,UPS,15.92,839,5
116958,P015,Lyon,Paris,2024-06-23,Express,Chronopost,11.19,398,3
116959,P003,Nantes,Marseille,2024-07-09,Standard,Colissimo,15.11,678,5
116960,P037,Strasbourg,Bordeaux,2024-09-08,Standard,DHL,7.54,113,2
116961,P046,Paris,Bordeaux,2025-02-12,Standard,UPS,9.77,643,4
116962,P016,Strasbourg,Lyon,2024-10-16,Standard,Colissimo,10.59,886,5
116963,P014,Rouen,Lyon,2024-12-31,Standard,UPS,2.66,485,2
116964,P009,Lyon,Bordeaux,2024-12-01,Standard,DHL,6.91,64,2
116965,P007,Lille,Lyon,2025-05-03,Standard,UPS,17.41,417,4
116966,P014,Lille,Paris,2024-12-19,Standard,Chronopost,15.7,465,5
116967,P006,Lille,Nice,2025-06-01,Express,GLS,16.7,183,2
116968,P085,Nantes,Bordeaux,2024-10-24,Standard,Chronopost,18.89,495,5
116969,P015,Rouen,Toulouse,2024-08-30,Standard,GLS,16.25,252,4
116970,P052,Lyon,Paris,2024-10-13,Express,DHL,8.29,403,2
116971,P072,Nantes,Lyon,2024-09-22,Standard,UPS,7.52,780,5
116972,P034,Paris,Bordeaux,2024-11-11,Standard,UPS,3.17,217,1
116973,P001,Paris,Lyon,2024-12-02,Standard,Chronopost,17.65,124,3
116974,P096,Lyon,Lyon,2024-10-31,Express,GLS,16.95,824,5
116975,P069,Strasbourg,Lyon,2025-06-08,Standard,GLS,4.22,420,3
116976,P094,Lyon,Lyon,2025-01-20,Express,GLS,14.58,891,4
116977,P086,Lille,Toulouse,2025-02-16,Express,Colissimo,18.39,585,5
116978,P020,Rouen,Marseille,2025-04-14,Standard,UPS,15.42,731,5
116979,P080,Lille,Paris,2025-05-08,Express,GLS,1.87,729,3
116980,P007,Rouen,Toulouse,2024-10-30,Express,Colissimo,16.56,215,2
116981,P007,Nantes,Lyon,2024-09-29,Standard,Colissimo,9.65,54,1
116982,P050,Nantes,Nice,2024-10-07,Express,UPS,18.1,66,2
116983,P002,Strasbourg,Nice,2025-03-21,Express,Colissimo,2.26,597,2
116984,P047,Rouen,Bordeaux,2025-04-06,Standard,Colissimo,4.24,617,4
116985,P014,Nantes,Lyon,2025-05-12,Standard,Chronopost,18.86,624,6
116986,P031,Rouen,Bordeaux,2025-04-09,Express,Colissimo,8.04,202,1
116987,P050,Strasbourg,Paris,2024-10-11,Standard,GLS,3.87,967,5
116988,P061,Strasbourg,Marseille,2024-08-15,Express,Chronopost,15.07,245,2
116989,P041,Strasbourg,Lyon,2024-10-03,Express,GLS,13.63,219,3
116990,P014,Nantes,Marseille,2024-11-12,Express,Colissimo,15.79,95,1
116991,P005,Strasbourg,Nice,2025-02-27,Standard,Colissimo,11.32,563,3
116992,P075,Paris,Paris,2025-01-22,Express,DHL,2.11,253,2
116993,P005,Lyon,Toulouse,2024-09-29,Standard,Colissimo,18.36,678,5
116994,P064,Nantes,Lyon,2025-03-11,Express,GLS,7.39,121,1
116995,P029,Nantes,Nice,2024-10-25,Express,GLS,16.09,208,2
116996,P075,Paris,Toulouse,2025-04-19,Standard,UPS,5.16,81,2
116997,P005,Lille,Paris,2024-09-14,Standard,UPS,6.96,865,5
116998,P096,Paris,Toulouse,2025-05-27,Standard,Chronopost,16.04,509,5
116999,P036,Nantes,Nice,2024-10-07,Express,GLS,9.68,264,2
117000,P079,Paris,Toulouse,2025-01-28,Express,GLS,15.85,376,3
117001,P019,Paris,Bordeaux,2024-12-15,Standard,DHL,17.44,753,4
117002,P064,Strasbourg,Bordeaux,2024-10-24,Standard,UPS,5.23,864,5
117003,P022,Paris,Nice,2025-04-13,Express,UPS,1.71,758,4
117004,P034,Rouen,Bordeaux,2025-04-23,Express,DHL,18.12,997,5
117005,P056,Paris,Lyon,2024-08-10,Express,UPS,18.4,815,5
117006,P017,Paris,Nice,2024-08-10,Standard,Colissimo,6.15,785,4
117007,P076,Nantes,Paris,2024-09-12,Standard,DHL,3.17,56,1
117008,P089,Rouen,Bordeaux,2024-07-09,Express,UPS,8.02,727,4
117009,P056,Lille,Nice,2024-10-27,Express,DHL,3.92,108,1
117010,P017,Rouen,Paris,2024-11-28,Express,GLS,5.0,72,1
117011,P074,Rouen,Nice,2025-04-03,Express,Colissimo,4.31,174,1
117012,P092,Rouen,Paris,2025-06-06,Standard,GLS,4.56,833,4
117013,P082,Nantes,Paris,2025-02-23,Express,Colissimo,5.08,393,1
117014,P018,Strasbourg,Paris,2024-07-14,Express,Colissimo,14.29,173,2
117015,P045,Lyon,Bordeaux,2024-11-06,Standard,DHL,15.65,214,3
117016,P096,Nantes,Toulouse,2024-07-05,Standard,UPS,18.88,322,5
117017,P078,Nantes,Paris,2024-12-13,Standard,DHL,19.06,113,3
117018,P056,Lille,Lyon,2024-08-01,Express,GLS,14.9,981,5
117019,P080,Strasbourg,Lyon,2024-10-22,Standard,Chronopost,14.33,550,5
117020,P050,Lille,Lyon,2024-07-03,Express,Colissimo,1.28,94,0
117021,P058,Lille,Marseille,2024-09-16,Standard,DHL,2.29,751,3
117022,P018,Lyon,Toulouse,2025-06-01,Express,UPS,11.6,852,4
117023,P080,Rouen,Paris,2025-04-13,Standard,DHL,10.77,814,4
117024,P081,Lyon,Paris,2024-09-08,Express,GLS,8.82,976,4
117025,P007,Rouen,Bordeaux,2025-05-17,Express,Chronopost,6.08,887,4
117026,P076,Lyon,Nice,2025-01-13,Standard,DHL,0.5,473,3
117027,P098,Strasbourg,Toulouse,2025-02-14,Standard,DHL,3.29,512,4
117028,P010,Nantes,Toulouse,2025-02-27,Express,DHL,19.72,975,5
117029,P069,Nantes,Lyon,2025-02-17,Standard,DHL,16.43,610,4
117030,P085,Rouen,Paris,2025-03-13,Standard,DHL,9.97,920,5
117031,P003,Rouen,Toulouse,2025-01-22,Express,DHL,4.21,279,3
117032,P083,Rouen,Toulouse,2025-02-15,Standard,DHL,5.76,888,5
117033,P044,Paris,Lyon,2024-12-08,Express,Colissimo,3.12,823,3
117034,P099,Lille,Nice,2024-09-11,Express,UPS,18.12,353,3
117035,P070,Paris,Nice,2025-05-22,Standard,DHL,19.56,173,4
117036,P014,Paris,Nice,2025-03-12,Standard,Chronopost,6.43,641,4
117037,P004,Nantes,Paris,2025-04-04,Express,UPS,1.5,72,0
117038,P018,Strasbourg,Nice,2025-03-28,Standard,Colissimo,1.6,110,2
117039,P093,Nantes,Lyon,2024-11-19,Express,Chronopost,19.76,948,6
117040,P099,Rouen,Lyon,2024-08-28,Standard,Chronopost,10.77,795,5
117041,P052,Nantes,Lyon,2025-04-06,Express,UPS,12.41,810,5
117042,P038,Rouen,Lyon,2025-05-01,Standard,Colissimo,2.19,756,3
117043,P080,Strasbourg,Paris,2025-05-24,Standard,Colissimo,14.71,525,4
117044,P020,Strasbourg,Bordeaux,2024-08-14,Standard,Chronopost,6.0,438,4
117045,P088,Paris,Nice,2024-12-08,Standard,DHL,3.14,625,3
117046,P099,Lille,Lyon,2025-04-19,Express,Chronopost,15.4,962,5
117047,P044,Nantes,Paris,2025-03-18,Standard,Colissimo,17.01,773,5
117048,P051,Paris,Paris,2025-05-30,Standard,UPS,11.35,648,4
117049,P019,Strasbourg,Toulouse,2024-09-24,Standard,Chronopost,10.36,51,2
117050,P068,Rouen,Toulouse,2024-07-28,Standard,DHL,2.35,480,4
117051,P097,Nantes,Nice,2025-05-19,Standard,Colissimo,3.85,568,2
117052,P066,Strasbourg,Bordeaux,2024-08-07,Standard,Chronopost,15.25,338,4
117053,P013,Lille,Nice,2024-09-01,Express,Colissimo,7.65,750,3
117054,P062,Nantes,Marseille,2024-12-18,Standard,UPS,11.87,667,4
117055,P061,Rouen,Paris,2024-07-04,Standard,GLS,13.55,904,6
117056,P030,Paris,Bordeaux,2025-05-17,Standard,UPS,8.56,463,3
117057,P098,Strasbourg,Toulouse,2024-10-11,Express,UPS,17.54,343,3
117058,P030,Paris,Nice,2024-09-05,Express,UPS,1.0,852,3
117059,P051,Lille,Bordeaux,2025-02-07,Standard,GLS,18.54,731,5
117060,P088,Lille,Paris,2025-04-30,Standard,GLS,5.49,765,5
117061,P048,Paris,Nice,2025-03-28,Standard,Chronopost,8.89,582,3
117062,P033,Lyon,Bordeaux,2025-03-09,Standard,UPS,0.6,319,4
117063,P074,Paris,Toulouse,2024-07-27,Express,UPS,14.2,790,4
117064,P082,Rouen,Nice,2025-02-26,Express,DHL,6.95,432,3
117065,P019,Nantes,Toulouse,2025-02-22,Standard,Chronopost,16.56,215,3
117066,P071,Lyon,Lyon,2024-12-17,Standard,Chronopost,15.6,446,4
117067,P057,Paris,Bordeaux,2024-08-14,Standard,UPS,19.49,304,3
117068,P019,Nantes,Marseille,2024-07-08,Standard,DHL,12.04,155,3
117069,P088,Strasbourg,Marseille,2025-01-09,Standard,UPS,12.72,246,4
117070,P079,Lille,Toulouse,2025-02-20,Express,Colissimo,13.0,284,3
117071,P041,Strasbourg,Bordeaux,2025-04-25,Express,Colissimo,16.66,285,3
117072,P042,Paris,Nice,2025-01-26,Express,UPS,14.91,908,5
117073,P087,Lyon,Paris,2024-10-28,Express,UPS,15.6,359,2
117074,P052,Rouen,Marseille,2025-05-06,Express,Colissimo,19.51,740,5
117075,P004,Nantes,Marseille,2025-03-20,Express,UPS,11.21,916,4
117076,P004,Strasbourg,Lyon,2025-02-04,Standard,Colissimo,11.81,764,4
117077,P005,Nantes,Marseille,2025-05-30,Standard,GLS,3.8,409,3
117078,P041,Paris,Nice,2025-04-02,Standard,GLS,2.83,67,2
117079,P087,Rouen,Lyon,2024-09-15,Express,DHL,15.91,806,5
117080,P061,Rouen,Bordeaux,2024-10-05,Express,UPS,18.28,797,4
117081,P075,Lille,Toulouse,2024-09-14,Standard,Colissimo,17.63,780,5
117082,P055,Paris,Toulouse,2025-03-12,Standard,Chronopost,10.07,370,3
117083,P075,Strasbourg,Bordeaux,2025-04-03,Standard,Chronopost,13.04,947,4
117084,P013,Nantes,Toulouse,2025-01-19,Standard,Colissimo,5.06,493,3
117085,P014,Lille,Nice,2024-07-09,Express,Chronopost,3.58,373,2
117086,P060,Nantes,Toulouse,2024-06-19,Standard,GLS,18.86,950,6
117087,P072,Strasbourg,Bordeaux,2024-08-16,Express,DHL,3.4,542,2
117088,P025,Lille,Paris,2025-03-26,Standard,UPS,3.4,220,1
117089,P082,Strasbourg,Marseille,2024-07-11,Standard,DHL,15.2,751,4
117090,P044,Paris,Lyon,2025-05-07,Standard,GLS,17.65,532,5
